SID,SEASON,NAME,ISO_TIME,NATURE,LAT,LON,NEWDELHI_WIND,NEWDELHI_PRES,STORM_SPEED,STORM_DIR
2010136N09057,2010,BANDU,2010-05-15 12:00:00,DS,9.3,56.5,,,6,85
2010136N09057,2010,BANDU,2010-05-15 15:00:00,DS,9.3,56.8,,,5,80
2010136N09057,2010,BANDU,2010-05-15 18:00:00,DS,9.4,57.0,,,4,40
2010136N09057,2010,BANDU,2010-05-15 21:00:00,DS,9.6,57.1,,,4,0
2010136N09057,2010,BANDU,2010-05-16 00:00:00,DS,9.8,57.0,,,3,345
2010136N09057,2010,BANDU,2010-05-16 03:00:00,DS,9.9,57.0,,,3,315
2010136N09057,2010,BANDU,2010-05-16 06:00:00,DS,10.0,56.8,,,5,285
2010136N09057,2010,BANDU,2010-05-16 09:00:00,DS,10.1,56.4,,,7,280
2010136N09057,2010,BANDU,2010-05-16 12:00:00,DS,10.1,56.1,,,5,265
2010136N09057,2010,BANDU,2010-05-16 15:00:00,DS,10.0,56.0,,,2,205
2010136N09057,2010,BANDU,2010-05-16 18:00:00,DS,9.9,56.0,,,4,135
2010136N09057,2010,BANDU,2010-05-16 21:00:00,DS,9.7,56.2,,,7,115
2010136N09057,2010,BANDU,2010-05-17 00:00:00,DS,9.6,56.6,,,7,95
2010136N09057,2010,BANDU,2010-05-17 03:00:00,DS,9.7,57.0,,,7,80
2010136N09057,2010,BANDU,2010-05-17 06:00:00,DS,9.7,57.3,,,6,100
2010136N09057,2010,BANDU,2010-05-17 09:00:00,DS,9.5,57.5,,,5,145
2010136N09057,2010,BANDU,2010-05-17 12:00:00,DS,9.3,57.6,,,5,0
2010136N09057,2010,BANDU,2010-05-17 15:00:00,DS,9.0,57.5,,,5,215
2010136N09057,2010,BANDU,2010-05-17 18:00:00,DS,8.9,57.3,,,5,265
2010136N09057,2010,BANDU,2010-05-17 21:00:00,DS,9.0,57.0,,,7,295
2010136N09057,2010,BANDU,2010-05-18 00:00:00,DS,9.2,56.7,,,6,315
2010136N09057,2010,BANDU,2010-05-18 03:00:00,DS,9.4,56.6,,,4,335
2010136N09057,2010,BANDU,2010-05-18 06:00:00,DS,9.6,56.5,,,6,335
2010136N09057,2010,BANDU,2010-05-18 09:00:00,DS,9.9,56.3,,,7,325
2010136N09057,2010,BANDU,2010-05-18 12:00:00,DS,10.2,56.1,,,8,315
2010136N09057,2010,BANDU,2010-05-18 15:00:00,DS,10.4,55.8,,,8,300
2010136N09057,2010,BANDU,2010-05-18 18:00:00,DS,10.6,55.4,,,9,290
2010136N09057,2010,BANDU,2010-05-18 21:00:00,DS,10.8,54.9,,,9,290
2010136N09057,2010,BANDU,2010-05-19 00:00:00,TS,10.9,54.5,,,7,290
2010136N09057,2010,BANDU,2010-05-19 03:00:00,TS,11.0,54.2,,,5,290
2010136N09057,2010,BANDU,2010-05-19 06:00:00,TS,11.1,54.0,,,4,280
2010136N09057,2010,BANDU,2010-05-19 09:00:00,TS,11.1,53.8,25.0,1002.0,3,285
2010136N09057,2010,BANDU,2010-05-19 12:00:00,TS,11.2,53.7,25.0,1002.0,5,310
2010136N09057,2010,BANDU,2010-05-19 15:00:00,TS,11.4,53.4,25.0,1002.0,4,305
2010136N09057,2010,BANDU,2010-05-19 18:00:00,TS,11.5,53.3,30.0,1000.0,4,285
2010136N09057,2010,BANDU,2010-05-19 21:00:00,TS,11.5,53.0,30.0,1000.0,4,295
2010136N09057,2010,BANDU,2010-05-20 00:00:00,TS,11.6,53.0,30.0,1000.0,2,330
2010136N09057,2010,BANDU,2010-05-20 03:00:00,TS,11.7,52.9,30.0,999.0,2,330
2010136N09057,2010,BANDU,2010-05-20 06:00:00,TS,11.8,52.9,30.0,999.0,4,345
2010136N09057,2010,BANDU,2010-05-20 09:00:00,TS,12.1,52.8,30.0,999.0,7,330
2010136N09057,2010,BANDU,2010-05-20 12:00:00,TS,12.4,52.5,30.0,999.0,7,305
2010136N09057,2010,BANDU,2010-05-20 15:00:00,TS,12.5,52.2,30.0,999.0,6,280
2010136N09057,2010,BANDU,2010-05-20 18:00:00,TS,12.5,51.9,30.0,999.0,3,280
2010136N09057,2010,BANDU,2010-05-20 21:00:00,TS,12.5,51.8,30.0,999.0,1,315
2010136N09057,2010,BANDU,2010-05-21 00:00:00,TS,12.5,51.8,30.0,998.0,1,305
2010136N09057,2010,BANDU,2010-05-21 03:00:00,TS,12.6,51.7,30.0,998.0,2,290
2010136N09057,2010,BANDU,2010-05-21 06:00:00,TS,12.6,51.7,30.0,998.0,1,325
2010136N09057,2010,BANDU,2010-05-21 09:00:00,TS,12.6,51.7,30.0,996.0,1,50
2010136N09057,2010,BANDU,2010-05-21 12:00:00,TS,12.7,51.7,40.0,994.0,0,145
2010136N09057,2010,BANDU,2010-05-21 15:00:00,TS,12.6,51.7,40.0,994.0,1,205
2010136N09057,2010,BANDU,2010-05-21 18:00:00,TS,12.6,51.7,40.0,994.0,4,260
2010136N09057,2010,BANDU,2010-05-21 21:00:00,TS,12.5,51.3,40.0,994.0,6,270
2010136N09057,2010,BANDU,2010-05-22 00:00:00,TS,12.6,51.0,40.0,994.0,4,270
2010136N09057,2010,BANDU,2010-05-22 03:00:00,TS,12.5,50.9,40.0,994.0,1,270
2010136N09057,2010,BANDU,2010-05-22 06:00:00,TS,12.6,50.9,40.0,994.0,3,270
2010136N09057,2010,BANDU,2010-05-22 09:00:00,TS,12.5,50.6,35.0,996.0,3,270
2010136N09057,2010,BANDU,2010-05-22 12:00:00,TS,12.6,50.6,30.0,998.0,1,270
2010136N09057,2010,BANDU,2010-05-22 15:00:00,TS,12.6,50.5,28.0,999.0,2,270
2010136N09057,2010,BANDU,2010-05-22 18:00:00,TS,12.6,50.4,25.0,1000.0,2,270
2010137N10090,2010,LAILA,2010-05-16 18:00:00,DS,9.8,90.4,,,10,320
2010137N10090,2010,LAILA,2010-05-16 21:00:00,DS,10.2,90.1,,,10,315
2010137N10090,2010,LAILA,2010-05-17 00:00:00,DS,10.5,89.7,,,10,305
2010137N10090,2010,LAILA,2010-05-17 03:00:00,DS,10.7,89.3,,,10,290
2010137N10090,2010,LAILA,2010-05-17 06:00:00,TS,10.8,88.7,25.0,1004.0,10,290
2010137N10090,2010,LAILA,2010-05-17 09:00:00,TS,11.0,88.3,28.0,1002.0,9,300
2010137N10090,2010,LAILA,2010-05-17 12:00:00,TS,11.2,87.9,30.0,1000.0,8,300
2010137N10090,2010,LAILA,2010-05-17 15:00:00,TS,11.4,87.6,30.0,999.0,8,295
2010137N10090,2010,LAILA,2010-05-17 18:00:00,TS,11.6,87.2,30.0,998.0,8,285
2010137N10090,2010,LAILA,2010-05-17 21:00:00,TS,11.7,86.8,33.0,998.0,10,280
2010137N10090,2010,LAILA,2010-05-18 00:00:00,TS,11.8,86.3,35.0,998.0,14,290
2010137N10090,2010,LAILA,2010-05-18 03:00:00,TS,12.1,85.4,40.0,996.0,18,295
2010137N10090,2010,LAILA,2010-05-18 06:00:00,TS,12.5,84.6,45.0,992.0,16,300
2010137N10090,2010,LAILA,2010-05-18 09:00:00,TS,12.9,84.0,45.0,992.0,13,295
2010137N10090,2010,LAILA,2010-05-18 12:00:00,TS,13.1,83.5,45.0,990.0,10,280
2010137N10090,2010,LAILA,2010-05-18 15:00:00,TS,13.1,83.0,45.0,990.0,9,275
2010137N10090,2010,LAILA,2010-05-18 18:00:00,TS,13.1,82.6,45.0,990.0,8,275
2010137N10090,2010,LAILA,2010-05-18 21:00:00,TS,13.1,82.1,45.0,990.0,7,300
2010137N10090,2010,LAILA,2010-05-19 00:00:00,TS,13.5,82.0,45.0,990.0,5,325
2010137N10090,2010,LAILA,2010-05-19 03:00:00,TS,13.5,81.8,45.0,990.0,5,290
2010137N10090,2010,LAILA,2010-05-19 06:00:00,TS,13.6,81.5,55.0,986.0,5,320
2010137N10090,2010,LAILA,2010-05-19 09:00:00,TS,13.9,81.5,55.0,986.0,4,350
2010137N10090,2010,LAILA,2010-05-19 12:00:00,TS,14.0,81.5,55.0,986.0,2,350
2010137N10090,2010,LAILA,2010-05-19 15:00:00,TS,14.1,81.4,55.0,986.0,6,330
2010137N10090,2010,LAILA,2010-05-19 18:00:00,TS,14.6,81.1,55.0,986.0,7,325
2010137N10090,2010,LAILA,2010-05-19 21:00:00,TS,14.7,81.0,55.0,986.0,5,345
2010137N10090,2010,LAILA,2010-05-20 00:00:00,TS,15.1,81.0,55.0,986.0,8,330
2010137N10090,2010,LAILA,2010-05-20 03:00:00,TS,15.4,80.6,55.0,986.0,6,320
2010137N10090,2010,LAILA,2010-05-20 06:00:00,TS,15.6,80.6,55.0,986.0,3,340
2010137N10090,2010,LAILA,2010-05-20 09:00:00,TS,15.7,80.5,55.0,986.0,3,355
2010137N10090,2010,LAILA,2010-05-20 12:00:00,TS,15.9,80.5,45.0,990.0,2,5
2010137N10090,2010,LAILA,2010-05-20 15:00:00,TS,15.9,80.5,45.0,990.0,2,10
2010137N10090,2010,LAILA,2010-05-20 18:00:00,TS,16.0,80.6,45.0,990.0,2,45
2010137N10090,2010,LAILA,2010-05-20 21:00:00,TS,16.1,80.7,40.0,990.0,4,35
2010137N10090,2010,LAILA,2010-05-21 00:00:00,TS,16.3,80.8,35.0,990.0,5,30
2010137N10090,2010,LAILA,2010-05-21 03:00:00,TS,16.5,81.0,30.0,995.0,6,40
2010137N10090,2010,LAILA,2010-05-21 06:00:00,TS,16.8,81.2,20.0,999.0,4,50
2010137N10090,2010,LAILA,2010-05-21 09:00:00,TS,16.8,81.3,,,3,65
2010137N10090,2010,LAILA,2010-05-21 12:00:00,TS,16.9,81.5,,,4,65
2010137N10090,2010,LAILA,2010-05-21 15:00:00,TS,17.0,81.7,,,4,60
2010137N10090,2010,LAILA,2010-05-21 18:00:00,TS,17.1,81.9,,,4,60
2010151N14065,2010,PHET,2010-05-30 12:00:00,DS,14.4,65.0,,,3,295
2010151N14065,2010,PHET,2010-05-30 15:00:00,DS,14.5,64.9,,,3,290
2010151N14065,2010,PHET,2010-05-30 18:00:00,DS,14.5,64.7,,,3,275
2010151N14065,2010,PHET,2010-05-30 21:00:00,DS,14.5,64.5,,,3,270
2010151N14065,2010,PHET,2010-05-31 00:00:00,TS,14.5,64.4,,,3,290
2010151N14065,2010,PHET,2010-05-31 03:00:00,TS,14.6,64.3,,,4,320
2010151N14065,2010,PHET,2010-05-31 06:00:00,TS,14.8,64.2,25.0,1001.0,5,325
2010151N14065,2010,PHET,2010-05-31 09:00:00,TS,15.0,64.0,25.0,1001.0,6,320
2010151N14065,2010,PHET,2010-05-31 12:00:00,TS,15.2,63.8,25.0,1001.0,5,320
2010151N14065,2010,PHET,2010-05-31 15:00:00,TS,15.4,63.7,25.0,1000.0,3,325
2010151N14065,2010,PHET,2010-05-31 18:00:00,TS,15.5,63.6,25.0,999.0,3,315
2010151N14065,2010,PHET,2010-05-31 21:00:00,TS,15.5,63.5,28.0,999.0,3,310
2010151N14065,2010,PHET,2010-06-01 00:00:00,TS,15.7,63.4,30.0,998.0,3,310
2010151N14065,2010,PHET,2010-06-01 03:00:00,TS,15.8,63.2,30.0,998.0,7,315
2010151N14065,2010,PHET,2010-06-01 06:00:00,TS,16.2,62.9,30.0,996.0,7,320
2010151N14065,2010,PHET,2010-06-01 09:00:00,TS,16.3,62.8,35.0,995.0,7,320
2010151N14065,2010,PHET,2010-06-01 12:00:00,TS,16.7,62.4,35.0,994.0,7,310
2010151N14065,2010,PHET,2010-06-01 15:00:00,TS,16.7,62.2,40.0,992.0,7,305
2010151N14065,2010,PHET,2010-06-01 18:00:00,TS,17.1,61.8,45.0,990.0,7,305
2010151N14065,2010,PHET,2010-06-01 21:00:00,TS,17.1,61.6,45.0,990.0,7,305
2010151N14065,2010,PHET,2010-06-02 00:00:00,TS,17.5,61.3,55.0,986.0,9,300
2010151N14065,2010,PHET,2010-06-02 03:00:00,TS,17.5,60.9,60.0,984.0,5,295
2010151N14065,2010,PHET,2010-06-02 06:00:00,TS,17.7,60.8,70.0,978.0,7,315
2010151N14065,2010,PHET,2010-06-02 09:00:00,TS,18.0,60.4,80.0,968.0,7,315
2010151N14065,2010,PHET,2010-06-02 12:00:00,TS,18.1,60.3,85.0,964.0,6,315
2010151N14065,2010,PHET,2010-06-02 15:00:00,TS,18.4,59.9,85.0,964.0,5,315
2010151N14065,2010,PHET,2010-06-02 18:00:00,TS,18.5,59.9,85.0,966.0,1,300
2010151N14065,2010,PHET,2010-06-02 21:00:00,TS,18.5,59.8,80.0,970.0,3,280
2010151N14065,2010,PHET,2010-06-03 00:00:00,TS,18.5,59.6,75.0,974.0,3,305
2010151N14065,2010,PHET,2010-06-03 03:00:00,TS,18.6,59.5,75.0,974.0,6,0
2010151N14065,2010,PHET,2010-06-03 06:00:00,TS,19.1,59.6,70.0,978.0,9,360
2010151N14065,2010,PHET,2010-06-03 09:00:00,TS,19.5,59.5,70.0,978.0,10,355
2010151N14065,2010,PHET,2010-06-03 12:00:00,TS,20.0,59.5,70.0,978.0,7,350
2010151N14065,2010,PHET,2010-06-03 15:00:00,TS,20.2,59.4,70.0,978.0,7,350
2010151N14065,2010,PHET,2010-06-03 18:00:00,TS,20.7,59.4,65.0,980.0,9,355
2010151N14065,2010,PHET,2010-06-03 21:00:00,TS,21.1,59.3,65.0,980.0,9,355
2010151N14065,2010,PHET,2010-06-04 00:00:00,TS,21.5,59.3,65.0,980.0,9,0
2010151N14065,2010,PHET,2010-06-04 03:00:00,TS,21.9,59.3,60.0,982.0,7,5
2010151N14065,2010,PHET,2010-06-04 06:00:00,TS,22.2,59.4,60.0,984.0,6,5
2010151N14065,2010,PHET,2010-06-04 09:00:00,TS,22.6,59.4,60.0,984.0,9,5
2010151N14065,2010,PHET,2010-06-04 12:00:00,TS,23.0,59.5,60.0,984.0,6,10
2010151N14065,2010,PHET,2010-06-04 15:00:00,TS,23.2,59.5,55.0,986.0,3,25
2010151N14065,2010,PHET,2010-06-04 18:00:00,TS,23.3,59.6,55.0,988.0,7,40
2010151N14065,2010,PHET,2010-06-04 21:00:00,TS,23.7,60.0,50.0,990.0,10,50
2010151N14065,2010,PHET,2010-06-05 00:00:00,TS,24.0,60.4,45.0,990.0,9,55
2010151N14065,2010,PHET,2010-06-05 03:00:00,TS,24.2,60.8,40.0,992.0,6,70
2010151N14065,2010,PHET,2010-06-05 06:00:00,TS,24.2,61.0,40.0,992.0,3,110
2010151N14065,2010,PHET,2010-06-05 09:00:00,TS,24.1,61.1,40.0,992.0,5,105
2010151N14065,2010,PHET,2010-06-05 12:00:00,TS,24.0,61.6,40.0,992.0,8,100
2010151N14065,2010,PHET,2010-06-05 15:00:00,TS,23.9,62.0,35.0,994.0,8,100
2010151N14065,2010,PHET,2010-06-05 18:00:00,TS,23.9,62.5,30.0,994.0,11,100
2010151N14065,2010,PHET,2010-06-05 21:00:00,TS,23.7,63.1,30.0,994.0,15,95
2010151N14065,2010,PHET,2010-06-06 00:00:00,TS,23.7,64.1,30.0,994.0,17,90
2010151N14065,2010,PHET,2010-06-06 03:00:00,TS,23.8,65.0,25.0,994.0,17,80
2010151N14065,2010,PHET,2010-06-06 06:00:00,TS,24.0,65.9,25.0,994.0,15,70
2010151N14065,2010,PHET,2010-06-06 09:00:00,TS,24.2,66.6,25.0,994.0,13,60
2010151N14065,2010,PHET,2010-06-06 12:00:00,TS,24.6,67.2,25.0,994.0,14,60
2010151N14065,2010,PHET,2010-06-06 15:00:00,TS,25.0,67.9,25.0,993.0,15,70
2010151N14065,2010,PHET,2010-06-06 18:00:00,TS,25.1,68.7,25.0,991.0,17,65
2010151N14065,2010,PHET,2010-06-06 21:00:00,TS,25.7,69.6,25.0,992.0,21,55
2010151N14065,2010,PHET,2010-06-07 00:00:00,TS,26.4,70.5,25.0,993.0,20,60
2010151N14065,2010,PHET,2010-06-07 03:00:00,TS,26.7,71.5,25.0,993.0,22,70
2010151N14065,2010,PHET,2010-06-07 06:00:00,MX,27.1,72.9,20.0,995.0,25,75
2010280N17085,2010,UNNAMED,2010-10-07 03:00:00,TS,16.5,84.5,25.0,998.0,20,0
2010280N17085,2010,UNNAMED,2010-10-07 06:00:00,TS,17.5,84.5,25.0,998.0,17,5
2010280N17085,2010,UNNAMED,2010-10-07 09:00:00,TS,18.1,84.7,25.0,997.0,11,25
2010280N17085,2010,UNNAMED,2010-10-07 12:00:00,TS,18.5,85.0,25.0,996.0,8,40
2010280N17085,2010,UNNAMED,2010-10-07 15:00:00,TS,18.7,85.2,25.0,996.0,7,45
2010280N17085,2010,UNNAMED,2010-10-07 18:00:00,TS,19.0,85.5,25.0,996.0,9,45
2010280N17085,2010,UNNAMED,2010-10-07 21:00:00,TS,19.4,85.9,25.0,997.0,14,45
2010280N17085,2010,UNNAMED,2010-10-08 00:00:00,TS,20.0,86.5,25.0,998.0,23,45
2010280N17085,2010,UNNAMED,2010-10-08 03:00:00,TS,21.0,87.5,25.0,998.0,31,50
2010280N17085,2010,UNNAMED,2010-10-08 06:00:00,TS,22.0,89.0,25.0,998.0,29,50
2010280N17085,2010,UNNAMED,2010-10-08 09:00:00,TS,22.8,90.0,25.0,999.0,20,45
2010280N17085,2010,UNNAMED,2010-10-08 12:00:00,TS,23.5,90.5,25.0,1000.0,14,30
2010280N17085,2010,UNNAMED,2010-10-08 15:00:00,TS,24.0,90.8,25.0,1001.0,11,25
2010280N17085,2010,UNNAMED,2010-10-08 18:00:00,TS,24.5,91.0,25.0,1002.0,10,20
2010286N18090,2010,UNNAMED,2010-10-13 06:00:00,TS,17.5,90.0,25.0,1002.0,10,265
2010286N18090,2010,UNNAMED,2010-10-13 09:00:00,TS,17.4,89.5,25.0,1000.0,10,270
2010286N18090,2010,UNNAMED,2010-10-13 12:00:00,TS,17.5,89.0,25.0,998.0,8,295
2010286N18090,2010,UNNAMED,2010-10-13 15:00:00,TS,17.7,88.7,25.0,998.0,7,315
2010286N18090,2010,UNNAMED,2010-10-13 18:00:00,TS,18.0,88.5,25.0,998.0,3,325
2010286N18090,2010,UNNAMED,2010-10-13 21:00:00,TS,18.0,88.5,25.0,998.0,0,0
2010286N18090,2010,UNNAMED,2010-10-14 00:00:00,TS,18.0,88.5,25.0,998.0,0,125
2010286N18090,2010,UNNAMED,2010-10-14 03:00:00,TS,18.0,88.5,25.0,998.0,0,0
2010286N18090,2010,UNNAMED,2010-10-14 06:00:00,TS,18.0,88.5,25.0,998.0,2,270
2010286N18090,2010,UNNAMED,2010-10-14 09:00:00,TS,18.0,88.3,25.0,997.0,5,270
2010286N18090,2010,UNNAMED,2010-10-14 12:00:00,TS,18.0,88.0,25.0,996.0,3,260
2010286N18090,2010,UNNAMED,2010-10-14 15:00:00,TS,18.0,88.0,25.0,996.0,0,0
2010286N18090,2010,UNNAMED,2010-10-14 18:00:00,TS,18.0,88.0,25.0,996.0,3,320
2010286N18090,2010,UNNAMED,2010-10-14 21:00:00,TS,18.2,87.8,25.0,996.0,7,315
2010286N18090,2010,UNNAMED,2010-10-15 00:00:00,TS,18.5,87.5,25.0,996.0,12,315
2010286N18090,2010,UNNAMED,2010-10-15 03:00:00,TS,19.0,87.0,30.0,996.0,17,305
2010286N18090,2010,UNNAMED,2010-10-15 06:00:00,TS,19.5,86.0,30.0,996.0,14,295
2010286N18090,2010,UNNAMED,2010-10-15 09:00:00,TS,19.6,85.6,30.0,996.0,5,270
2010286N18090,2010,UNNAMED,2010-10-15 12:00:00,TS,19.5,85.5,30.0,995.0,7,235
2010286N18090,2010,UNNAMED,2010-10-15 15:00:00,TS,19.3,85.0,30.0,996.0,11,240
2010286N18090,2010,UNNAMED,2010-10-15 18:00:00,TS,19.0,84.5,30.0,996.0,8,250
2010286N18090,2010,UNNAMED,2010-10-15 21:00:00,TS,18.9,84.2,28.0,997.0,5,270
2010286N18090,2010,UNNAMED,2010-10-16 00:00:00,TS,19.0,84.0,25.0,998.0,4,290
2010293N17093,2010,GIRI,2010-10-19 12:00:00,DS,16.7,92.6,,,4,305
2010293N17093,2010,GIRI,2010-10-19 15:00:00,DS,16.8,92.4,,,4,305
2010293N17093,2010,GIRI,2010-10-19 18:00:00,DS,16.9,92.3,,,3,305
2010293N17093,2010,GIRI,2010-10-19 21:00:00,DS,17.0,92.2,,,2,300
2010293N17093,2010,GIRI,2010-10-20 00:00:00,TS,17.0,92.1,,,2,285
2010293N17093,2010,GIRI,2010-10-20 03:00:00,TS,17.0,92.0,,,3,270
2010293N17093,2010,GIRI,2010-10-20 06:00:00,TS,17.0,91.8,,,4,245
2010293N17093,2010,GIRI,2010-10-20 09:00:00,TS,16.9,91.6,,,3,260
2010293N17093,2010,GIRI,2010-10-20 12:00:00,TS,16.9,91.5,25.0,1002.0,3,340
2010293N17093,2010,GIRI,2010-10-20 15:00:00,TS,17.1,91.5,25.0,1002.0,3,10
2010293N17093,2010,GIRI,2010-10-20 18:00:00,TS,17.3,91.6,25.0,1002.0,2,355
2010293N17093,2010,GIRI,2010-10-20 21:00:00,TS,17.4,91.5,25.0,1002.0,1,335
2010293N17093,2010,GIRI,2010-10-21 00:00:00,TS,17.4,91.5,25.0,1002.0,1,15
2010293N17093,2010,GIRI,2010-10-21 03:00:00,TS,17.4,91.6,30.0,1000.0,2,55
2010293N17093,2010,GIRI,2010-10-21 06:00:00,TS,17.5,91.7,35.0,998.0,2,55
2010293N17093,2010,GIRI,2010-10-21 09:00:00,TS,17.6,91.8,40.0,996.0,6,45
2010293N17093,2010,GIRI,2010-10-21 12:00:00,TS,17.9,92.1,45.0,990.0,6,45
2010293N17093,2010,GIRI,2010-10-21 15:00:00,TS,18.0,92.2,45.0,990.0,2,30
2010293N17093,2010,GIRI,2010-10-21 18:00:00,TS,18.1,92.2,50.0,988.0,5,35
2010293N17093,2010,GIRI,2010-10-21 21:00:00,TS,18.4,92.5,55.0,984.0,6,35
2010293N17093,2010,GIRI,2010-10-22 00:00:00,TS,18.5,92.6,60.0,980.0,6,40
2010293N17093,2010,GIRI,2010-10-22 03:00:00,TS,18.9,92.9,80.0,974.0,7,40
2010293N17093,2010,GIRI,2010-10-22 06:00:00,TS,19.0,93.0,90.0,964.0,7,35
2010293N17093,2010,GIRI,2010-10-22 09:00:00,TS,19.4,93.3,105.0,950.0,9,25
2010293N17093,2010,GIRI,2010-10-22 12:00:00,TS,19.8,93.4,105.0,950.0,7,15
2010293N17093,2010,GIRI,2010-10-22 15:00:00,TS,20.1,93.5,80.0,966.0,8,35
2010293N17093,2010,GIRI,2010-10-22 18:00:00,TS,20.5,93.9,70.0,976.0,9,45
2010293N17093,2010,GIRI,2010-10-22 21:00:00,TS,20.7,94.2,55.0,986.0,11,50
2010293N17093,2010,GIRI,2010-10-23 00:00:00,TS,21.2,94.8,45.0,992.0,13,45
2010293N17093,2010,GIRI,2010-10-23 03:00:00,TS,21.6,95.2,35.0,996.0,11,35
2010293N17093,2010,GIRI,2010-10-23 06:00:00,TS,22.1,95.5,25.0,998.0,10,35
2010293N17093,2010,GIRI,2010-10-23 09:00:00,TS,22.4,95.8,,,9,45
2010293N17093,2010,GIRI,2010-10-23 12:00:00,TS,22.7,96.2,,,9,65
2010293N17093,2010,GIRI,2010-10-23 15:00:00,TS,22.8,96.7,,,11,75
2010293N17093,2010,GIRI,2010-10-23 18:00:00,TS,23.0,97.4,,,17,75
2010293N17093,2010,GIRI,2010-10-23 21:00:00,TS,23.3,98.5,,,23,70
2010293N17093,2010,GIRI,2010-10-24 00:00:00,TS,23.7,99.8,,,25,70
2010305N06105,2010,JAL,2010-10-31 18:00:00,DS,6.3,104.5,,,11,245
2010305N06105,2010,JAL,2010-10-31 21:00:00,DS,6.1,104.0,,,10,255
2010305N06105,2010,JAL,2010-11-01 00:00:00,DS,6.0,103.5,,,9,275
2010305N06105,2010,JAL,2010-11-01 03:00:00,DS,6.2,103.0,,,10,300
2010305N06105,2010,JAL,2010-11-01 06:00:00,DS,6.5,102.6,,,11,305
2010305N06105,2010,JAL,2010-11-01 09:00:00,DS,6.8,102.2,,,11,305
2010305N06105,2010,JAL,2010-11-01 12:00:00,DS,7.1,101.7,,,11,305
2010305N06105,2010,JAL,2010-11-01 15:00:00,DS,7.4,101.3,,,11,295
2010305N06105,2010,JAL,2010-11-01 18:00:00,DS,7.6,100.7,,,15,280
2010305N06105,2010,JAL,2010-11-01 21:00:00,DS,7.6,99.8,,,18,275
2010305N06105,2010,JAL,2010-11-02 00:00:00,DS,7.7,98.9,,,15,285
2010305N06105,2010,JAL,2010-11-02 03:00:00,DS,8.1,98.3,,,12,305
2010305N06105,2010,JAL,2010-11-02 06:00:00,DS,8.4,97.9,,,10,290
2010305N06105,2010,JAL,2010-11-02 09:00:00,DS,8.4,97.4,,,10,265
2010305N06105,2010,JAL,2010-11-02 12:00:00,DS,8.3,96.9,,,10,265
2010305N06105,2010,JAL,2010-11-02 15:00:00,DS,8.3,96.4,,,10,270
2010305N06105,2010,JAL,2010-11-02 18:00:00,TS,8.3,95.9,,,10,270
2010305N06105,2010,JAL,2010-11-02 21:00:00,TS,8.3,95.4,,,10,270
2010305N06105,2010,JAL,2010-11-03 00:00:00,TS,8.3,94.9,,,9,270
2010305N06105,2010,JAL,2010-11-03 03:00:00,TS,8.3,94.4,,,9,270
2010305N06105,2010,JAL,2010-11-03 06:00:00,TS,8.3,94.0,,,8,270
2010305N06105,2010,JAL,2010-11-03 09:00:00,TS,8.3,93.6,,,8,270
2010305N06105,2010,JAL,2010-11-03 12:00:00,TS,8.3,93.2,,,8,275
2010305N06105,2010,JAL,2010-11-03 15:00:00,TS,8.3,92.8,,,9,275
2010305N06105,2010,JAL,2010-11-03 18:00:00,TS,8.4,92.3,,,9,275
2010305N06105,2010,JAL,2010-11-03 21:00:00,TS,8.4,91.9,,,7,270
2010305N06105,2010,JAL,2010-11-04 00:00:00,TS,8.4,91.6,25.0,1002.0,8,280
2010305N06105,2010,JAL,2010-11-04 03:00:00,TS,8.6,91.1,25.0,1002.0,9,285
2010305N06105,2010,JAL,2010-11-04 06:00:00,TS,8.6,90.7,25.0,1002.0,8,275
2010305N06105,2010,JAL,2010-11-04 09:00:00,TS,8.6,90.3,25.0,1002.0,7,275
2010305N06105,2010,JAL,2010-11-04 12:00:00,TS,8.7,90.0,25.0,1002.0,6,275
2010305N06105,2010,JAL,2010-11-04 15:00:00,TS,8.7,89.7,25.0,1002.0,6,280
2010305N06105,2010,JAL,2010-11-04 18:00:00,TS,8.8,89.4,25.0,1002.0,8,290
2010305N06105,2010,JAL,2010-11-04 21:00:00,TS,8.9,89.0,28.0,1001.0,9,295
2010305N06105,2010,JAL,2010-11-05 00:00:00,TS,9.1,88.6,30.0,1000.0,9,285
2010305N06105,2010,JAL,2010-11-05 03:00:00,TS,9.1,88.1,30.0,1000.0,8,275
2010305N06105,2010,JAL,2010-11-05 06:00:00,TS,9.2,87.7,35.0,998.0,6,280
2010305N06105,2010,JAL,2010-11-05 09:00:00,TS,9.3,87.5,40.0,996.0,8,300
2010305N06105,2010,JAL,2010-11-05 12:00:00,TS,9.6,87.1,45.0,994.0,7,305
2010305N06105,2010,JAL,2010-11-05 15:00:00,TS,9.7,86.9,45.0,994.0,7,310
2010305N06105,2010,JAL,2010-11-05 18:00:00,TS,10.1,86.5,50.0,992.0,9,300
2010305N06105,2010,JAL,2010-11-05 21:00:00,TS,10.1,86.1,55.0,990.0,8,280
2010305N06105,2010,JAL,2010-11-06 00:00:00,TS,10.2,85.8,55.0,990.0,5,285
2010305N06105,2010,JAL,2010-11-06 03:00:00,TS,10.3,85.6,55.0,990.0,5,285
2010305N06105,2010,JAL,2010-11-06 06:00:00,TS,10.4,85.3,55.0,990.0,6,290
2010305N06105,2010,JAL,2010-11-06 09:00:00,TS,10.5,85.1,55.0,990.0,10,320
